Filename,Feature Type,Feature Value,Combined Feature
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-destroy-many.pre-query.hook.ts,importSources,src/engine/core-modules/auth/types/auth-context.type',importSources_'src/engine/core-modules/auth/types/auth-context.type'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-destroy-many.pre-query.hook.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service',importSources_'src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-destroy-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-destroy-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface',importSources_'src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-destroy-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-destroy-one.pre-query.hook.ts,importSources,src/engine/core-modules/auth/types/auth-context.type',importSources_'src/engine/core-modules/auth/types/auth-context.type'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-destroy-one.pre-query.hook.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service',importSources_'src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,twenty-shared',importSources_'twenty-shared'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,src/engine/core-modules/feature-flag/enums/feature-flag-key.enum',importSources_'src/engine/core-modules/feature-flag/enums/feature-flag-key.enum'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,src/engine/core-modules/feature-flag/services/feature-flag.service',importSources_'src/engine/core-modules/feature-flag/services/feature-flag.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,src/engine/metadata-modules/permissions/constants/settings-permissions.constants',importSources_'src/engine/metadata-modules/permissions/constants/settings-permissions.constants'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,src/engine/metadata-modules/permissions/permissions.exception',importSources_'src/engine/metadata-modules/permissions/permissions.exception'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,src/engine/metadata-modules/permissions/permissions.service',importSources_'src/engine/metadata-modules/permissions/permissions.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service.ts,importSources,src/modules/api-key/standard-objects/api-key.workspace-entity',importSources_'src/modules/api-key/standard-objects/api-key.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/engine/core-modules/feature-flag/feature-flag.module',importSources_'src/engine/core-modules/feature-flag/feature-flag.module'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/engine/metadata-modules/permissions/permissions.module',importSources_'src/engine/metadata-modules/permissions/permissions.module'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-create-many.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-create-many.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-create-one.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-create-one.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-delete-many.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-delete-many.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-delete-one.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-delete-one.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-destroy-many.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-destroy-many.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-destroy-one.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-destroy-one.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service',importSources_'src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-restore-many.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-restore-many.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-restore-one.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-restore-one.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-update-many.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-update-many.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-query-hook.module.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-update-one.pre-query.hook',importSources_'src/modules/workspace-member/query-hooks/workspace-member-update-one.pre-query.hook'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-many.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-many.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface',importSources_'src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-many.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-many.pre-query.hook.ts,importSources,src/engine/core-modules/auth/types/auth-context.type',importSources_'src/engine/core-modules/auth/types/auth-context.type'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-many.pre-query.hook.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service',importSources_'src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface',importSources_'src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-one.pre-query.hook.ts,importSources,src/engine/core-modules/auth/types/auth-context.type',importSources_'src/engine/core-modules/auth/types/auth-context.type'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-restore-one.pre-query.hook.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service',importSources_'src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-many.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-many.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface',importSources_'src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-many.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-many.pre-query.hook.ts,importSources,src/engine/core-modules/auth/types/auth-context.type',importSources_'src/engine/core-modules/auth/types/auth-context.type'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-many.pre-query.hook.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service',importSources_'src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/interfaces/workspace-query-hook.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface',importSources_'src/engine/api/graphql/workspace-resolver-builder/interfaces/workspace-resolvers-builder.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-one.pre-query.hook.ts,importSources,src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator',importSources_'src/engine/api/graphql/workspace-query-runner/workspace-query-hook/decorators/workspace-query-hook.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-one.pre-query.hook.ts,importSources,src/engine/core-modules/auth/types/auth-context.type',importSources_'src/engine/core-modules/auth/types/auth-context.type'
/twenty/packages/twenty-server/src/modules/workspace-member/query-hooks/workspace-member-update-one.pre-query.hook.ts,importSources,src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service',importSources_'src/modules/workspace-member/query-hooks/workspace-member-pre-query-hook.service'
/twenty/packages/twenty-server/src/modules/workspace-member/repositories/workspace-member.repository.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/modules/workspace-member/repositories/workspace-member.repository.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/modules/workspace-member/repositories/workspace-member.repository.ts,importSources,src/engine/workspace-datasource/workspace-datasource.service',importSources_'src/engine/workspace-datasource/workspace-datasource.service'
/twenty/packages/twenty-server/src/modules/workspace-member/repositories/workspace-member.repository.ts,importSources,src/modules/workspace-member/standard-objects/workspace-member.workspace-entity',importSources_'src/modules/workspace-member/standard-objects/workspace-member.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,@nestjs/graphql',importSources_'@nestjs/graphql'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,@lingui/core/macro',importSources_'@lingui/core/macro'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,twenty-shared',importSources_'twenty-shared'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/interfaces/relation.interface',importSources_'src/engine/workspace-manager/workspace-sync-metadata/interfaces/relation.interface'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/metadata-modules/constants/search-vector-field.constants',importSources_'src/engine/metadata-modules/constants/search-vector-field.constants'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/metadata-modules/field-metadata/composite-types/full-name.composite-type',importSources_'src/engine/metadata-modules/field-metadata/composite-types/full-name.composite-type'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/metadata-modules/index-metadata/index-metadata.entity',importSources_'src/engine/metadata-modules/index-metadata/index-metadata.entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/metadata-modules/relation-metadata/relation-metadata.entity',importSources_'src/engine/metadata-modules/relation-metadata/relation-metadata.entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/base.workspace-entity',importSources_'src/engine/twenty-orm/base.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-entity.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-entity.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-field-index.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-field-index.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-field.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-field.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-is-not-audit-logged.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-is-not-audit-logged.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-is-nullable.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-is-nullable.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-is-searchable.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-is-searchable.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-is-system.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-is-system.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/twenty-orm/decorators/workspace-relation.decorator',importSources_'src/engine/twenty-orm/decorators/workspace-relation.decorator'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/constants/standard-field-ids',importSources_'src/engine/workspace-manager/workspace-sync-metadata/constants/standard-field-ids'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/constants/standard-object-icons',importSources_'src/engine/workspace-manager/workspace-sync-metadata/constants/standard-object-icons'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/constants/standard-object-ids',importSources_'src/engine/workspace-manager/workspace-sync-metadata/constants/standard-object-ids'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/utils/get-ts-vector-column-expression.util',importSources_'src/engine/workspace-manager/workspace-sync-metadata/utils/get-ts-vector-column-expression.util'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/attachment/standard-objects/attachment.workspace-entity',importSources_'src/modules/attachment/standard-objects/attachment.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/blocklist/standard-objects/blocklist.workspace-entity',importSources_'src/modules/blocklist/standard-objects/blocklist.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/calendar/common/standard-objects/calendar-event-participant.workspace-entity',importSources_'src/modules/calendar/common/standard-objects/calendar-event-participant.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/company/standard-objects/company.workspace-entity',importSources_'src/modules/company/standard-objects/company.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/connected-account/standard-objects/connected-account.workspace-entity',importSources_'src/modules/connected-account/standard-objects/connected-account.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/favorite/standard-objects/favorite.workspace-entity',importSources_'src/modules/favorite/standard-objects/favorite.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/messaging/common/standard-objects/message-participant.workspace-entity',importSources_'src/modules/messaging/common/standard-objects/message-participant.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/task/standard-objects/task.workspace-entity',importSources_'src/modules/task/standard-objects/task.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/timeline/standard-objects/audit-log.workspace-entity',importSources_'src/modules/timeline/standard-objects/audit-log.workspace-entity'
/twenty/packages/twenty-server/src/modules/workspace-member/standard-objects/workspace-member.workspace-entity.ts,importSources,src/modules/timeline/standard-objects/timeline-activity.workspace-entity',importSources_'src/modules/timeline/standard-objects/timeline-activity.workspace-entity'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.module.ts,importSources,src/engine/core-modules/message-queue/jobs.module',importSources_'src/engine/core-modules/message-queue/jobs.module'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.module.ts,importSources,src/engine/core-modules/message-queue/message-queue.module',importSources_'src/engine/core-modules/message-queue/message-queue.module'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.module.ts,importSources,src/engine/twenty-orm/twenty-orm.module',importSources_'src/engine/twenty-orm/twenty-orm.module'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.module.ts,importSources,src/engine/workspace-event-emitter/workspace-event-emitter.module',importSources_'src/engine/workspace-event-emitter/workspace-event-emitter.module'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.module.ts,importSources,src/engine/core-modules/core-engine.module',importSources_'src/engine/core-modules/core-engine.module'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.ts,importSources,@nestjs/core',importSources_'@nestjs/core'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.ts,importSources,src/engine/core-modules/exception-handler/exception-handler.service',importSources_'src/engine/core-modules/exception-handler/exception-handler.service'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.ts,importSources,src/engine/core-modules/logger/logger.service',importSources_'src/engine/core-modules/logger/logger.service'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.ts,importSources,src/engine/utils/global-exception-handler.util',importSources_'src/engine/utils/global-exception-handler.util'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.ts,importSources,src/queue-worker/queue-worker.module',importSources_'src/queue-worker/queue-worker.module'
/twenty/packages/twenty-server/src/queue-worker/queue-worker.ts,importSources,src/instrument',importSources_'src/instrument'
/twenty/packages/twenty-server/src/utils/anonymize.ts,importSources,crypto',importSources_'crypto'
/twenty/packages/twenty-server/src/utils/assert.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/utils/camel-case.ts,importSources,lodash.isobject',importSources_'lodash.isobject'
/twenty/packages/twenty-server/src/utils/camel-case.ts,importSources,lodash.camelcase',importSources_'lodash.camelcase'
/twenty/packages/twenty-server/src/utils/camel-case.ts,importSources,type-fest',importSources_'type-fest'
/twenty/packages/twenty-server/src/utils/camel-to-title-case.ts,importSources,twenty-shared',importSources_'twenty-shared'
/twenty/packages/twenty-server/src/utils/compute-display-name.ts,importSources,twenty-shared',importSources_'twenty-shared'
/twenty/packages/twenty-server/src/utils/compute-display-name.ts,importSources,src/engine/metadata-modules/field-metadata/composite-types/full-name.composite-type',importSources_'src/engine/metadata-modules/field-metadata/composite-types/full-name.composite-type'
/twenty/packages/twenty-server/src/utils/extract-request.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/utils/extract-request.ts,importSources,@nestjs/graphql',importSources_'@nestjs/graphql'
/twenty/packages/twenty-server/src/utils/generate-front-config.ts,importSources,fs',importSources_'fs'
/twenty/packages/twenty-server/src/utils/generate-front-config.ts,importSources,path',importSources_'path'
/twenty/packages/twenty-server/src/utils/generate-front-config.ts,importSources,dotenv',importSources_'dotenv'
/twenty/packages/twenty-server/src/utils/get-server-url.ts,importSources,express',importSources_'express'
/twenty/packages/twenty-server/src/utils/image.ts,importSources,axios',importSources_'axios'
/twenty/packages/twenty-server/src/utils/is-work-email.ts,importSources,src/utils/email-providers',importSources_'src/utils/email-providers'
/twenty/packages/twenty-server/src/utils/is-work-email.ts,importSources,src/utils/get-domain-name-by-email',importSources_'src/utils/get-domain-name-by-email'
/twenty/packages/twenty-server/src/utils/kebab-case.ts,importSources,lodash.isobject',importSources_'lodash.isobject'
/twenty/packages/twenty-server/src/utils/kebab-case.ts,importSources,lodash.kebabcase',importSources_'lodash.kebabcase'
/twenty/packages/twenty-server/src/utils/kebab-case.ts,importSources,type-fest',importSources_'type-fest'
/twenty/packages/twenty-server/src/utils/pascal-case.ts,importSources,lodash.isobject',importSources_'lodash.isobject'
/twenty/packages/twenty-server/src/utils/pascal-case.ts,importSources,lodash.camelcase',importSources_'lodash.camelcase'
/twenty/packages/twenty-server/src/utils/pascal-case.ts,importSources,lodash.upperfirst',importSources_'lodash.upperfirst'
/twenty/packages/twenty-server/src/utils/pascal-case.ts,importSources,type-fest',importSources_'type-fest'
/twenty/packages/twenty-server/src/utils/snake-case.ts,importSources,lodash.isobject',importSources_'lodash.isobject'
/twenty/packages/twenty-server/src/utils/snake-case.ts,importSources,lodash.snakecase',importSources_'lodash.snakecase'
/twenty/packages/twenty-server/src/utils/snake-case.ts,importSources,type-fest',importSources_'type-fest'
/twenty/packages/twenty-server/src/utils/stream-to-buffer.ts,importSources,stream',importSources_'stream'
/twenty/packages/twenty-server/src/utils/typed-reflect.ts,importSources,reflect-metadata',importSources_'reflect-metadata'
/twenty/packages/twenty-server/src/utils/typed-reflect.ts,importSources,src/engine/twenty-orm/interfaces/gate.interface',importSources_'src/engine/twenty-orm/interfaces/gate.interface'
/twenty/packages/twenty-server/src/utils/typed-reflect.ts,importSources,src/engine/api/graphql/workspace-query-builder/types/workspace-entity-duplicate-criteria.type',importSources_'src/engine/api/graphql/workspace-query-builder/types/workspace-entity-duplicate-criteria.type'
/twenty/packages/twenty-server/src/utils/typed-reflect.ts,importSources,src/engine/core-modules/environment/decorators/environment-variables-metadata.decorator',importSources_'src/engine/core-modules/environment/decorators/environment-variables-metadata.decorator'
/twenty/packages/twenty-server/src/utils/__test__/get-domain-name-by-email.spec.ts,importSources,src/utils/get-domain-name-by-email',importSources_'src/utils/get-domain-name-by-email'
/twenty/packages/twenty-server/src/utils/__test__/is-work-email.spec.ts,importSources,src/utils/is-work-email',importSources_'src/utils/is-work-email'
/twenty/packages/twenty-server/test/integration/billing/suites/billing-controller.integration-spec.ts,importSources,supertest',importSources_'supertest'
/twenty/packages/twenty-server/test/integration/billing/suites/billing-controller.integration-spec.ts,importSources,test/integration/billing/utils/create-mock-stripe-entitlement-updated-data.util',importSources_'test/integration/billing/utils/create-mock-stripe-entitlement-updated-data.util'
/twenty/packages/twenty-server/test/integration/billing/suites/billing-controller.integration-spec.ts,importSources,test/integration/billing/utils/create-mock-stripe-price-created-data.util',importSources_'test/integration/billing/utils/create-mock-stripe-price-created-data.util'
/twenty/packages/twenty-server/test/integration/billing/suites/billing-controller.integration-spec.ts,importSources,test/integration/billing/utils/create-mock-stripe-product-updated-data.util',importSources_'test/integration/billing/utils/create-mock-stripe-product-updated-data.util'
/twenty/packages/twenty-server/test/integration/billing/suites/billing-controller.integration-spec.ts,importSources,test/integration/billing/utils/create-mock-stripe-subscription-created-data.util',importSources_'test/integration/billing/utils/create-mock-stripe-subscription-created-data.util'
/twenty/packages/twenty-server/test/integration/billing/utils/create-mock-stripe-entitlement-updated-data.util.ts,importSources,stripe',importSources_'stripe'
/twenty/packages/twenty-server/test/integration/billing/utils/create-mock-stripe-price-created-data.util.ts,importSources,stripe',importSources_'stripe'
/twenty/packages/twenty-server/test/integration/billing/utils/create-mock-stripe-product-updated-data.util.ts,importSources,stripe',importSources_'stripe'
/twenty/packages/twenty-server/test/integration/billing/utils/create-mock-stripe-subscription-created-data.util.ts,importSources,stripe',importSources_'stripe'
/twenty/packages/twenty-server/test/integration/constants/initial-person-data.constants.ts,importSources,test/integration/constants/mock-person-ids.constants',importSources_'test/integration/constants/mock-person-ids.constants'
/twenty/packages/twenty-server/test/integration/graphql/codegen/index.ts,importSources,fs',importSources_'fs'
/twenty/packages/twenty-server/test/integration/graphql/codegen/index.ts,importSources,path',importSources_'path'
/twenty/packages/twenty-server/test/integration/graphql/codegen/index.ts,importSources,process',importSources_'process'
/twenty/packages/twenty-server/test/integration/graphql/codegen/index.ts,importSources,./introspection-query',importSources_'./introspection-query'
